season,team_id,team_name,player_id,player_name,roster_status,roster_slot_type,position_group,archetype,age_2026,years_service,salary,cap_hit,salary_tier,mpg,projected_role,actual_role,team_abbreviation,team_total_salary,team_salary_cap,player_id_source,team_id_source,source_quality,contract_icon_source,row_section
2026,1611661330,Atlanta Dream,player:madina_okot__atlanta_dream,Madina Okot,active,veteran,,,,,289133.0,289133.0,Minimum / Training Camp / Draftee Band,,,,ATL,5955692.0,7000000.0,synthetic_name,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661330,Atlanta Dream,player:maite_cazorla__atlanta_dream,Maite Cazorla,active,veteran,,,,,277500.0,277500.0,Minimum / Training Camp / Draftee Band,,,,ATL,5955692.0,7000000.0,synthetic_name,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661330,Atlanta Dream,1631044,Naz Hillmon,active,veteran,,Rotation Forward,,,840000.0,840000.0,High/Mid Starter,25.045455,Rotation,Rotation,ATL,5955692.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_from_guaranteed_and_protected_veteran_totals,current_roster
2026,1611661330,Atlanta Dream,1631009,Rhyne Howard,active,veteran,,Rotation Forward,,,1100000.0,1100000.0,Premium Starter,34.272727,Starter,Starter,ATL,5955692.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_from_guaranteed_and_protected_veteran_totals,current_roster
2026,1611661330,Atlanta Dream,player:sacha_washington__atlanta_dream,Sacha Washington,active,veteran,,,,,270000.0,270000.0,Minimum / Training Camp / Draftee Band,,,,ATL,5955692.0,7000000.0,synthetic_name,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661330,Atlanta Dream,1631021,Sika Koné,active,veteran,,Rotation Forward,,,277500.0,277500.0,Minimum / Training Camp / Draftee Band,4.473684,Development,Development,ATL,5955692.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661330,Atlanta Dream,player:stephanie_jones__atlanta_dream,Stephanie Jones,active,veteran,,,,,277500.0,277500.0,Minimum / Training Camp / Draftee Band,,,,ATL,5955692.0,7000000.0,synthetic_name,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661330,Atlanta Dream,1642814,Taylor Thierry,active,veteran,,Rotation Forward,,,277500.0,277500.0,Minimum / Training Camp / Draftee Band,2.117647,Development,Development,ATL,5955692.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_remainder_after_guaranteed_total,current_roster
2026,1611661330,Atlanta Dream,1642804,Te-Hina Paopao,active,veteran,,Rotation Forward,,,277500.0,277500.0,Minimum / Training Camp / Draftee Band,16.511628,Rotation,Rotation,ATL,5955692.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_remainder_after_guaranteed_total,current_roster
2026,1611661329,Chicago Sky,player:aicha_coulibaly__chicago_sky,Aicha Coulibaly,active,veteran,,,,,270000.0,270000.0,Minimum / Training Camp / Draftee Band,,,,CHI,6585832.0,7000000.0,synthetic_name,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661329,Chicago Sky,1628922,Azurá Stevens,active,veteran,,Rotation Forward,,,1000000.0,1000000.0,Premium Starter,28.159091,Starter,Starter,CHI,6585832.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_from_guaranteed_and_protected_veteran_totals,current_roster
2026,1611661329,Chicago Sky,202664,Courtney Vandersloot,active,veteran,,Rotation Forward,,1.0,750000.0,750000.0,High/Mid Starter,27.285714,Rotation,Rotation,CHI,6585832.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_from_guaranteed_and_protected_veteran_totals,current_roster
2026,1611661329,Chicago Sky,1630096,DiJonai Carrington,active,veteran,,Rotation Forward,,,650000.0,650000.0,High/Mid Starter,21.290323,Rotation,Rotation,CHI,6585832.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_from_guaranteed_and_protected_veteran_totals,current_roster
2026,1611661329,Chicago Sky,204322,Elizabeth Williams,active,veteran,,Rotation Forward,,,600000.0,600000.0,High/Mid Starter,21.023256,Rotation,Rotation,CHI,6585832.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_from_guaranteed_and_protected_veteran_totals,current_roster
2026,1611661329,Chicago Sky,player:gabriela_jaquez__chicago_sky,Gabriela Jaquez,active,veteran,,,,,380219.0,380219.0,Low Rotation / Rookie Scale,,,,CHI,6585832.0,7000000.0,synthetic_name,pbpstats_catalog,prior_csv_inferred,solved_from_guaranteed_salary_total,current_roster
2026,1611661329,Chicago Sky,1642817,Hailey Van Lith,active,veteran,,Rotation Forward,,,289133.0,289133.0,Minimum / Training Camp / Draftee Band,12.448276,Bench,Bench,CHI,6585832.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_remainder_after_guaranteed_total,current_roster
2026,1611661329,Chicago Sky,1642292,Jacy Sheldon,active,veteran,,Rotation Forward,,,402155.0,402155.0,Mid-Tier Rotation,23.266667,Rotation,Rotation,CHI,6585832.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_remainder_after_guaranteed_total,current_roster
2026,1611661329,Chicago Sky,player:jordan_hobbs__chicago_sky,Jordan Hobbs,active,veteran,,,,,270000.0,270000.0,Minimum / Training Camp / Draftee Band,,,,CHI,6585832.0,7000000.0,synthetic_name,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661329,Chicago Sky,1642289,Kamilla Cardoso,active,veteran,,Rotation Forward,,,461171.0,461171.0,Mid-Tier Rotation,27.375,Rotation,Rotation,CHI,6585832.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_remainder_after_guaranteed_total,current_roster
2026,1611661329,Chicago Sky,player:latasha_lattimore__chicago_sky,Latasha Lattimore,active,veteran,,,,,270000.0,270000.0,Minimum / Training Camp / Draftee Band,,,,CHI,6585832.0,7000000.0,synthetic_name,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661329,Chicago Sky,1642818,Maddy Westbeld,active,veteran,,Rotation Forward,,,277500.0,277500.0,Minimum / Training Camp / Draftee Band,13.538462,Bench,Bench,CHI,6585832.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_remainder_after_guaranteed_total,current_roster
2026,1611661329,Chicago Sky,player:megan_nestor__chicago_sky,Megan Nestor,active,veteran,,,,,270000.0,270000.0,Minimum / Training Camp / Draftee Band,,,,CHI,6585832.0,7000000.0,synthetic_name,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661329,Chicago Sky,1627671,Rachel Banham,active,veteran,,Rotation Forward,,,425000.0,425000.0,Mid-Tier Rotation,24.568182,Rotation,Rotation,CHI,6585832.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_from_guaranteed_and_protected_veteran_totals,current_roster
2026,1611661329,Chicago Sky,1642288,Rickea Jackson,active,veteran,,Rotation Forward,,,430654.0,430654.0,Mid-Tier Rotation,30.736842,Starter,Starter,CHI,6585832.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_remainder_after_guaranteed_total,current_roster
2026,1611661329,Chicago Sky,203400,Skylar Diggins,active,veteran,,Rotation Forward,,,920000.0,920000.0,Premium Starter,31.232558,Starter,Starter,CHI,6585832.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_from_guaranteed_and_protected_veteran_totals,current_roster
2026,1611661329,Chicago Sky,player:sydney_taylor__chicago_sky,Sydney Taylor,active,veteran,,,,,270000.0,270000.0,Minimum / Training Camp / Draftee Band,,,,CHI,6585832.0,7000000.0,synthetic_name,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661329,Chicago Sky,player:tonie_morgan__chicago_sky,Tonie Morgan,active,veteran,,,,,270000.0,270000.0,Minimum / Training Camp / Draftee Band,,,,CHI,6585832.0,7000000.0,synthetic_name,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661323,Connecticut Sun,1642290,Aaliyah Edwards,active,veteran,,Rotation Forward,,,375542.0,375542.0,Low Rotation / Rookie Scale,14.555556,Bench,Bench,CON,4767448.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_remainder_after_guaranteed_total,current_roster
2026,1611661323,Connecticut Sun,1642800,Aneesah Morrow,active,veteran,,Rotation Forward,,,331563.0,331563.0,Low Rotation / Rookie Scale,18.658537,Rotation,Rotation,CON,4767448.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_remainder_after_guaranteed_total,current_roster
2026,1611661323,Connecticut Sun,203829,Bria Hartley,active,veteran,,Rotation Forward,,,,,,22.947368,Rotation,Rotation,CON,4767448.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661323,Connecticut Sun,203398,Brittney Griner,active,veteran,,Rotation Forward,,3.0,1190000.0,1190000.0,Max / Protected Veteran Top Tier,20.25641,Rotation,Rotation,CON,4767448.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_from_guaranteed_and_protected_veteran_totals,current_roster
2026,1611661323,Connecticut Sun,player:charlisse_leger-walker__connecticut_sun,Charlisse Leger-Walker,active,veteran,,,,,270000.0,270000.0,Minimum / Training Camp / Draftee Band,,,,CON,4767448.0,7000000.0,synthetic_name,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661323,Connecticut Sun,1628890,Diamond DeShields,active,veteran,,Rotation Forward,,,,,,13.78125,Bench,Bench,CON,4767448.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661323,Connecticut Sun,1641649,Diamond Miller,active,veteran,,Rotation Forward,,,536588.0,536588.0,Mid-Tier Rotation,10.85,Bench,Bench,CON,4767448.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_from_guaranteed_salary_total,current_roster
2026,1611661323,Connecticut Sun,player:gianna_kneepkens__connecticut_sun,Gianna Kneepkens,active,veteran,,,,,289133.0,289133.0,Minimum / Training Camp / Draftee Band,,,,CON,4767448.0,7000000.0,synthetic_name,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661323,Connecticut Sun,203863,Haley Peters,active,veteran,,Rotation Forward,,,,,,11.515152,Bench,Bench,CON,4767448.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661323,Connecticut Sun,player:harmoni_turner__connecticut_sun,Harmoni Turner,active,veteran,,,,,270000.0,270000.0,Minimum / Training Camp / Draftee Band,,,,CON,4767448.0,7000000.0,synthetic_name,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661323,Connecticut Sun,1629568,Kennedy Burke,active,veteran,,Rotation Forward,,,1000000.0,1000000.0,Premium Starter,21.083333,Rotation,Rotation,CON,4767448.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_from_guaranteed_and_protected_veteran_totals,current_roster
2026,1611661321,Dallas Wings,player:kyla_oldacre__connecticut_sun,Kyla Oldacre,active,veteran,,,,,270000.0,270000.0,Minimum / Training Camp / Draftee Band,,,,DAL,6660213.0,7000000.0,synthetic_name,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661323,Connecticut Sun,player:leila_lacan__connecticut_sun,Leila Lacan,active,veteran,,,,,289133.0,289133.0,Minimum / Training Camp / Draftee Band,,,,CON,4767448.0,7000000.0,synthetic_name,pbpstats_catalog,prior_csv_inferred,solved_remainder_after_guaranteed_total,current_roster
2026,1611661323,Connecticut Sun,player:madison_hayes__connecticut_sun,Madison Hayes,active,veteran,,,,,270000.0,270000.0,Minimum / Training Camp / Draftee Band,,,,CON,4767448.0,7000000.0,synthetic_name,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661323,Connecticut Sun,1642841,Mamignan Touré,active,veteran,,Rotation Forward,,,277500.0,277500.0,Minimum / Training Camp / Draftee Band,8.166667,Bench,Bench,CON,4767448.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661323,Connecticut Sun,player:nell_angloma__connecticut_sun,Nell Angloma,active,veteran,,,,,289133.0,289133.0,Minimum / Training Camp / Draftee Band,,,,CON,4767448.0,7000000.0,synthetic_name,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661323,Connecticut Sun,1631135,Olivia Nelson-Ododa,active,veteran,,Rotation Forward,,,735000.0,735000.0,High/Mid Starter,20.945946,Rotation,Rotation,CON,4767448.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_from_guaranteed_and_protected_veteran_totals,current_roster
2026,1611661323,Connecticut Sun,player:raegan_beers__connecticut_sun,Raegan Beers,active,veteran,,,,,270000.0,270000.0,Minimum / Training Camp / Draftee Band,,,,CON,4767448.0,7000000.0,synthetic_name,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661323,Connecticut Sun,1642809,Saniya Rivers,active,veteran,,Rotation Forward,,,309622.0,309622.0,Low Rotation / Rookie Scale,25.595238,Rotation,Rotation,CON,4767448.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_remainder_after_guaranteed_total,current_roster
2026,1611661323,Connecticut Sun,203035,Shey Peddy,active,veteran,,Rotation Forward,,,277500.0,277500.0,Minimum / Training Camp / Draftee Band,17.666667,Rotation,Rotation,CON,4767448.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661323,Connecticut Sun,player:taylor_bigby__connecticut_sun,Taylor Bigby,active,veteran,,,,,270000.0,270000.0,Minimum / Training Camp / Draftee Band,,,,CON,4767448.0,7000000.0,synthetic_name,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661323,Connecticut Sun,202250,Tina Charles,active,veteran,,Rotation Forward,,3.0,,,,28.302326,Starter,Starter,CON,4767448.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661321,Dallas Wings,1629501,Alanna Smith,active,veteran,,Rotation Forward,,,1190000.0,1190000.0,Max / Protected Veteran Top Tier,26.52381,Rotation,Rotation,DAL,6660213.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_from_guaranteed_and_protected_veteran_totals,current_roster
2026,1611661321,Dallas Wings,202252,Alysha Clark,active,veteran,,Rotation Forward,,,277500.0,277500.0,Minimum / Training Camp / Draftee Band,19.0,Rotation,Rotation,DAL,6660213.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661321,Dallas Wings,1629539,Amy Okonkwo,active,veteran,,Rotation Forward,,,270000.0,270000.0,Minimum / Training Camp / Draftee Band,19.625,Rotation,Rotation,DAL,6660213.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661321,Dallas Wings,1629481,Arike Ogunbowale,active,rookie,,Rotation Forward,,2.0,1190000.0,1190000.0,Max / Protected Veteran Top Tier,32.275862,Starter,Starter,DAL,6660213.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_from_guaranteed_and_protected_veteran_totals,current_roster
2026,1611661321,Dallas Wings,1630386,Awak Kuier,active,veteran,,Rotation Forward,,,525000.0,525000.0,Mid-Tier Rotation,10.783784,Bench,Bench,DAL,6660213.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_from_guaranteed_and_protected_veteran_totals,current_roster
2026,1611661321,Dallas Wings,1642793,Aziaha James,active,veteran,,Rotation Forward,,,289133.0,289133.0,Minimum / Training Camp / Draftee Band,17.447368,Rotation,Rotation,DAL,6660213.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_remainder_after_guaranteed_total,current_roster
2026,1611661321,Dallas Wings,player:azzi_fudd__dallas_wings,Azzi Fudd,active,veteran,,,,,500000.0,500000.0,Mid-Tier Rotation,,,,DAL,6660213.0,7000000.0,synthetic_name,pbpstats_catalog,prior_csv_inferred,solved_from_guaranteed_salary_total,current_roster
2026,1611661321,Dallas Wings,player:costanza_verona__dallas_wings,Costanza Verona,active,veteran,,,,,270000.0,270000.0,Minimum / Training Camp / Draftee Band,,,,DAL,6660213.0,7000000.0,synthetic_name,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661321,Dallas Wings,1641675,Dulcy Fankam Mendjiadeu,active,veteran,,Rotation Forward,,,277500.0,277500.0,Minimum / Training Camp / Draftee Band,5.142857,Development,Development,DAL,6660213.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661321,Dallas Wings,1641658,Grace Berger,active,veteran,,Rotation Forward,,,277500.0,277500.0,Minimum / Training Camp / Draftee Band,22.0,Rotation,Rotation,DAL,6660213.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661321,Dallas Wings,1642808,JJ Quinerly,active,veteran,,Rotation Forward,,,277500.0,277500.0,Minimum / Training Camp / Draftee Band,15.264706,Bench,Bench,DAL,6660213.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_remainder_after_guaranteed_total,current_roster
2026,1611661321,Dallas Wings,1629491,Jessica Shepard,active,veteran,,Rotation Forward,,,1000000.0,1000000.0,Premium Starter,20.925,Rotation,Rotation,DAL,6660213.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_from_guaranteed_and_protected_veteran_totals,current_roster
2026,1611661321,Dallas Wings,1629574,Li Yueru,active,veteran,,Rotation Forward,,,277500.0,277500.0,Minimum / Training Camp / Draftee Band,16.774194,Rotation,Rotation,DAL,6660213.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661321,Dallas Wings,1628263,Lindsay Allen,active,veteran,,Rotation Forward,,,410000.0,410000.0,Mid-Tier Rotation,14.612903,Bench,Bench,DAL,6660213.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_remainder_after_guaranteed_total,current_roster
2026,1611661321,Dallas Wings,1641661,Lou Lopez Sénéchal,active,veteran,,Rotation Forward,,,,,,4.62963,Development,Development,DAL,6660213.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661321,Dallas Wings,1641652,Maddy Siegrist,active,veteran,,Rotation Forward,,,501080.0,501080.0,Mid-Tier Rotation,27.0,Rotation,Rotation,DAL,6660213.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_from_guaranteed_salary_total,current_roster
2026,1611661321,Dallas Wings,203824,Odyssey Sims,active,veteran,,Rotation Forward,,,277500.0,277500.0,Minimum / Training Camp / Draftee Band,27.75,Rotation,Rotation,DAL,6660213.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,1611661321,Dallas Wings,1642784,Paige Bueckers,active,veteran,,Rotation Forward,,,500000.0,500000.0,Mid-Tier Rotation,33.027778,Starter,Starter,DAL,6660213.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_remainder_after_guaranteed_total,current_roster
2026,1611661321,Dallas Wings,1642796,Rayah Marshall,active,veteran,,Rotation Forward,,,277500.0,277500.0,Minimum / Training Camp / Draftee Band,6.0,Development,Development,DAL,6660213.0,7000000.0,team_roster_history,pbpstats_catalog,prior_csv_inferred,solved_remainder_after_guaranteed_total,current_roster
2026,1611661323,Connecticut Sun,player:ashlon_jackson__golden_state_valkyries,Ashlon Jackson,active,veteran,,,,,270000.0,270000.0,Minimum / Training Camp / Draftee Band,,,,CON,4767448.0,7000000.0,synthetic_name,pbpstats_catalog,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,team:golden_state_valkyries,Golden State Valkyries,player:caroline_ducharme__golden_state_valkyries,Caroline Ducharme,active,veteran,,,,,270000.0,270000.0,Minimum / Training Camp / Draftee Band,,,,GSV,6183510.0,7000000.0,synthetic_name,synthetic_slug,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,team:golden_state_valkyries,Golden State Valkyries,player:cate_reese__golden_state_valkyries,Cate Reese,active,veteran,,,,,270000.0,270000.0,Minimum / Training Camp / Draftee Band,,,,GSV,6183510.0,7000000.0,synthetic_name,synthetic_slug,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,team:golden_state_valkyries,Golden State Valkyries,1628508,Cecilia Zandalasini,active,veteran,,Rotation Forward,,,500000.0,500000.0,Mid-Tier Rotation,23.684211,Rotation,Rotation,GSV,6183510.0,7000000.0,team_roster_history,synthetic_slug,prior_csv_inferred,solved_remainder_after_guaranteed_total,current_roster
2026,team:golden_state_valkyries,Golden State Valkyries,1628931,Gabby Williams,active,veteran,,Rotation Forward,,1.0,1190000.0,1190000.0,Max / Protected Veteran Top Tier,31.5,Starter,Starter,GSV,6183510.0,7000000.0,team_roster_history,synthetic_slug,prior_csv_inferred,solved_from_guaranteed_and_protected_veteran_totals,current_roster
2026,team:golden_state_valkyries,Golden State Valkyries,1630387,Iliana Rupert,active,veteran,,Rotation Forward,,,450000.0,450000.0,Mid-Tier Rotation,23.142857,Rotation,Rotation,GSV,6183510.0,7000000.0,team_roster_history,synthetic_slug,prior_csv_inferred,solved_remainder_after_guaranteed_total,current_roster
2026,team:golden_state_valkyries,Golden State Valkyries,1642767,Janelle Salaün,active,veteran,,Rotation Forward,,,500000.0,500000.0,Mid-Tier Rotation,26.888889,Rotation,Rotation,GSV,6183510.0,7000000.0,team_roster_history,synthetic_slug,prior_csv_inferred,solved_remainder_after_guaranteed_total,current_roster
2026,team:golden_state_valkyries,Golden State Valkyries,player:just_jocyt__golden_state_valkyries,Justė Jocytė,active,veteran,,,,,380219.0,380219.0,Low Rotation / Rookie Scale,,,,GSV,6183510.0,7000000.0,synthetic_name,synthetic_slug,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,team:golden_state_valkyries,Golden State Valkyries,1630097,Kaila Charles,active,veteran,,Rotation Forward,,,600000.0,600000.0,High/Mid Starter,17.6,Rotation,Rotation,GSV,6183510.0,7000000.0,team_roster_history,synthetic_slug,prior_csv_inferred,solved_from_guaranteed_and_protected_veteran_totals,current_roster
2026,team:golden_state_valkyries,Golden State Valkyries,1642822,Kaitlyn Chen,active,veteran,,Rotation Forward,,,277500.0,277500.0,Minimum / Training Camp / Draftee Band,10.291667,Bench,Bench,GSV,6183510.0,7000000.0,team_roster_history,synthetic_slug,prior_csv_inferred,not_available_from_prior_csv,current_roster
2026,team:golden_state_valkyries,Golden State Valkyries,1642324,Kate Martin,active,veteran,,Rotation Forward,,,293510.0,293510.0,Minimum / Training Camp / Draftee Band,16.47619,Rotation,Rotation,GSV,6183510.0,7000000.0,team_roster_history,synthetic_slug,prior_csv_inferred,solved_remainder_after_guaranteed_total,current_roster
2026,team:golden_state_valkyries,Golden State Valkyries,203866,Kayla Thornton,active,veteran,,Rotation Forward,,,750000.0,750000.0,High/Mid Starter,30.090909,Starter,Starter,GSV,6183510.0,7000000.0,team_roster_history,synthetic_slug,prior_csv_inferred,solved_from_guaranteed_and_protected_veteran_totals,current_roster
2026,team:golden_state_valkyries,Golden State Valkyries,204329,Kiah Stokes,active,veteran,,Rotation Forward,,,375000.0,375000.0,Low Rotation / Rookie Scale,12.85,Bench,Bench,GSV,6183510.0,7000000.0,team_roster_history,synthetic_slug,prior_csv_inferred,solved_from_guaranteed_and_protected_veteran_totals,current_roster
2026,team:golden_state_valkyries,Golden State Valkyries,1641656,Laeticia Amihere,active,veteran,,Rotation Forward,,,277500.0,277500.0,Minimum / Training Camp / Draftee Band,13.241379,Bench,Bench,GSV,6183510.0,7000000.0,team_roster_history,synthetic_slug,prior_csv_inferred,not_available_from_prior_csv,current_roster
