transaction_id,transaction_date,player_id,player_name,transaction_type,from_team,to_team,contract_value,contract_years,salary_2026,market_signal,notes,source_url
b8a200911d9bc19677,2026-04-12,1630461,Kiana Williams,training_camp_signing,,Phoenix Mercury,,,,movement,The Phoenix Mercury signed Kiana Williams to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
be10d2b586b6655d98,2026-04-12,player:ashten_prechtel__phoenix_mercury,Ashten Prechtel,training_camp_signing,,Phoenix Mercury,,,,movement,The Phoenix Mercury signed Ashten Prechtel to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
cb6fed02a688b2ea02,2026-04-12,1628263,Lindsay Allen,signing,,Dallas Wings,,,,movement,The Dallas Wings signed Lindsay Allen.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
cea39f6e0863c877a0,2026-04-12,1630387,Iliana Rupert,multi_year_signing,,Golden State Valkyries,,,,movement,The Golden State Valkyries signed Iliana Rupert to a multi-year contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
cf2f4409a05a1e0c34,2026-04-12,201886,DeWanna Bonner,signing,,Phoenix Mercury,,,,movement,The Phoenix Mercury signed DeWanna Bonner.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
d30aa2afa886c8abdb,2026-04-12,1629478,Katie Lou Samuelson,signing,,Seattle Storm,,,,movement,The Seattle Storm signed Katie Lou Samuelson.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
d45e227342c362f35d,2026-04-12,203828,Stefanie Dolson,signing,,Seattle Storm,,,,movement,The Seattle Storm signed Stefanie Dolson.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
d82758187238eb7bf8,2026-04-12,1629539,Amy Okonkwo,training_camp_signing,,Dallas Wings,,,,movement,The Dallas Wings signed Amy Okonkwo to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
da42ae1e96d3a83e3f,2026-04-12,1629568,Kennedy Burke,signing,,Connecticut Sun,,,,movement,The Connecticut Sun signed Kennedy Burke.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
e35e8feeb8a764f2d3,2026-04-12,1628244,Sami Whitcomb,signing,,Phoenix Mercury,,,,movement,The Phoenix Mercury signed Sami Whitcomb.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
e5718555c7d26015aa,2026-04-12,203833,Chelsea Gray,signing,,Las Vegas Aces,,,,movement,The Las Vegas Aces signed Chelsea Gray.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
f1b09ee31901be7125,2026-04-12,1628931,Gabby Williams,signing,,Golden State Valkyries,,,,movement,The Golden State Valkyries signed Gabby Williams.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
f77e24c054e863e83b,2026-04-12,1628242,Emma Cannon,training_camp_signing,,Los Angeles Sparks,,,,movement,The Los Angeles Sparks signed Emma Cannon to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
f8d204b5091c242573,2026-04-12,1629482,Sophie Cunningham,signing,,Indiana Fever,,,,movement,The Indiana Fever signed Sophie Cunningham.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
fd237ed8d3da332a5d,2026-04-12,1629498,Jackie Young,signing,,Las Vegas Aces,,,,movement,The Las Vegas Aces signed Jackie Young.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
ff7d675791902885e2,2026-04-12,203014,Nneka Ogwumike,signing,,Los Angeles Sparks,,,,movement,The Los Angeles Sparks signed Nneka Ogwumike.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
0341e027440da3032e,2026-04-13,player:sydney_taylor__chicago_sky,Sydney Taylor,signing,,Chicago Sky,,,,movement,The Chicago Sky signed Sydney Taylor.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
08005423c4801dfb21,2026-04-13,player:paige_robinson__atlanta_dream,Paige Robinson,training_camp_signing,,Atlanta Dream,,,,movement,The Atlanta Dream signed Paige Robinson to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
09f11622615664fda2,2026-04-13,player:aicha_coulibaly__chicago_sky,Aicha Coulibaly,signing,,Chicago Sky,,,,movement,The Chicago Sky signed Aicha Coulibaly.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
09f418c050619d420c,2026-04-13,player:holly_winterburn__atlanta_dream,Holly Winterburn,training_camp_signing,,Atlanta Dream,,,,movement,The Atlanta Dream signed Holly Winterburn to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
10bf560d9a415ff601,2026-04-13,player:jovana_nogi__phoenix_mercury,Jovana Nogić,signing,,Phoenix Mercury,,,,movement,The Phoenix Mercury signed Jovana Nogić.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
11c8585aec481eb121,2026-04-13,player:teonni_key__toronto_tempo,Teonni Key,draft_pick,,Toronto Tempo,,,,expansion,The Toronto Tempo drafted Teonni Key in the 2nd round (22nd pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
15c6fb913c01bc06f8,2026-04-13,player:luisa_geiselsoder__portland_fire,Luisa Geiselsoder,signing,,Portland Fire,,,,expansion,The Portland Fire signed Luisa Geiselsoder.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
20e73ace8b13606e9b,2026-04-13,player:awa_fam__seattle_storm,Awa Fam,draft_pick,,Seattle Storm,,,,movement,The Seattle Storm drafted Awa Fam in the 1st round (3rd pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
2a7748fecb3b6770a8,2026-04-13,player:janelle_salaun__golden_state_valkyries,Janelle Salaun,signing,,Golden State Valkyries,,,,movement,The Golden State Valkyries signed Janelle Salaun.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
2e5230306d79079ed4,2026-04-13,player:maite_cazorla__atlanta_dream,Maite Cazorla,training_camp_signing,,Atlanta Dream,,,,movement,The Atlanta Dream signed Maite Cazorla to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
316ee64c4b33908e70,2026-04-13,player:ashlon_jackson__golden_state_valkyries,Ashlon Jackson,draft_pick,,Golden State Valkyries,,,,movement,The Golden State Valkyries drafted Ashlon Jackson in the 2nd round (23rd pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
32c9c10da1a2717dc0,2026-04-13,player:jordan_obi__las_vegas_aces,Jordan Obi,draft_pick,,Las Vegas Aces,,,,movement,The Las Vegas Aces drafted Jordan Obi in the 3rd round (44th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
332228c4305a73d61e,2026-04-13,1631022,Shakira Austin,signing,,Washington Mystics,,,,movement,The Washington Mystics signed Shakira Austin.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
34056591c334baa852,2026-04-13,player:flau_jae_johnson__seattle_storm,Flau'jae Johnson,trade,Golden State Valkyries,Seattle Storm,,,,movement,The Golden State Valkyries traded Flau'jae Johnson to the Seattle Storm for Marta Suárez and a 2028 2nd round pick (later selected).,https://www.basketball-reference.com/wnba/years/2026_transactions.html
38b157c3c075994b00,2026-04-13,player:cotie_mcmahon__washington_mystics,Cotie McMahon,draft_pick,,Washington Mystics,,,,movement,The Washington Mystics drafted Cotie McMahon in the 1st round (11th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
413a18d1718da56a5c,2026-04-13,player:in_s_pitarch-granel__phoenix_mercury,Inès Pitarch-Granel,draft_pick,,Phoenix Mercury,,,,movement,The Phoenix Mercury drafted Inès Pitarch-Granel in the 2nd round (27th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
428548769efb97648d,2026-04-13,player:manuela_puoch__new_york_liberty,Manuela Puoch,draft_pick,,New York Liberty,,,,movement,The New York Liberty drafted Manuela Puoch in the 3rd round (41st pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
44069a8082fa34dd33,2026-04-13,player:grace_vanslooten__seattle_storm,Grace VanSlooten,draft_pick,,Seattle Storm,,,,movement,The Seattle Storm drafted Grace VanSlooten in the 3rd round (39th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
455f72e8b9b9456707,2026-04-13,203866,Kayla Thornton,signing,,Golden State Valkyries,,,,movement,The Golden State Valkyries signed Kayla Thornton.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
4c49b43761772e49df,2026-04-13,player:cate_reese__golden_state_valkyries,Cate Reese,signing,,Golden State Valkyries,,,,movement,The Golden State Valkyries signed Cate Reese.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
4ee9b18f0a59ceaf1f,2026-04-13,player:lauren_betts__washington_mystics,Lauren Betts,draft_pick,,Washington Mystics,,,,movement,The Washington Mystics drafted Lauren Betts in the 1st round (4th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
51b55c56e5e90eb510,2026-04-13,player:marta_su_rez__seattle_storm,Marta Suárez,draft_pick,,Seattle Storm,,,,movement,The Seattle Storm drafted Marta Suárez in the 2nd round (16th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
5637b63c669dae30d4,2026-04-13,player:justine_pissott__indiana_fever,Justine Pissott,draft_pick,,Indiana Fever,,,,movement,The Indiana Fever drafted Justine Pissott in the 2nd round (25th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
56e9803a9750ee2a58,2026-04-13,1630442,Natasha Mack,signing,,Phoenix Mercury,,,,movement,The Phoenix Mercury signed Natasha Mack.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
5a5b1f2fecd53f05ca,2026-04-13,player:madina_okot__atlanta_dream,Madina Okot,draft_pick,,Atlanta Dream,,,,movement,The Atlanta Dream drafted Madina Okot in the 1st round (13th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
6014b213da065e0973,2026-04-13,player:ta_niya_latson__los_angeles_sparks,Ta'Niya Latson,draft_pick,,Los Angeles Sparks,,,,movement,The Los Angeles Sparks drafted Ta'Niya Latson in the 2nd round (20th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
7035390d92f2509bc5,2026-04-13,1630134,Sug Sutton,signing,,Portland Fire,,,,expansion,The Portland Fire signed Sug Sutton.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
7119d9eaf9e5fa4972,2026-04-13,1630996,Rae Burrell,signing,,Los Angeles Sparks,,,,movement,The Los Angeles Sparks signed Rae Burrell.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
782ea1c8482ced18c2,2026-04-13,1629488,Brianna Turner,signing,,Las Vegas Aces,,,,movement,The Las Vegas Aces signed Brianna Turner.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
78fecb639c07606e10,2026-04-13,player:charlise_dunn__toronto_tempo,Charlise Dunn,draft_pick,,Toronto Tempo,,,,expansion,The Toronto Tempo drafted Charlise Dunn in the 3rd round (36th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
799d399c3fe178bc58,2026-04-13,player:serah_williams__connecticut_sun,Serah Williams,draft_pick,,Connecticut Sun,,,,movement,The Connecticut Sun drafted Serah Williams in the 3rd round (33rd pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
7cb496dd5f48c52b36,2026-04-13,player:rori_harmon__washington_mystics,Rori Harmon,draft_pick,,Washington Mystics,,,,movement,The Washington Mystics drafted Rori Harmon in the 3rd round (34th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
7d972eeb68b95c3422,2026-04-13,player:chance_gray__los_angeles_sparks,Chance Gray,draft_pick,,Los Angeles Sparks,,,,movement,The Los Angeles Sparks drafted Chance Gray in the 2nd round (24th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
7dfa83510df3267f8d,2026-04-13,player:azzi_fudd__dallas_wings,Azzi Fudd,draft_pick,,Dallas Wings,,,,movement,The Dallas Wings drafted Azzi Fudd in the 1st round (1st pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
883295d13f9b6d4973,2026-04-13,player:serah_williams__portland_fire,Serah Williams,trade,Connecticut Sun,Portland Fire,,,,expansion,The Connecticut Sun traded Serah Williams to the Portland Fire for Taylor Bigby and a 2027 3rd round pick (later selected).,https://www.basketball-reference.com/wnba/years/2026_transactions.html
8a4bc40bb0ddf7a492,2026-04-13,204319,Jewell Loyd,signing,,Las Vegas Aces,,,,movement,The Las Vegas Aces signed Jewell Loyd.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
8edcba21d01ae97fb2,2026-04-13,player:olivia_miles__minnesota_lynx,Olivia Miles,draft_pick,,Minnesota Lynx,,,,movement,The Minnesota Lynx drafted Olivia Miles in the 1st round (2nd pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
9ab0aebdc369fa7af5,2026-04-13,player:gianna_kneepkens__connecticut_sun,Gianna Kneepkens,draft_pick,,Connecticut Sun,,,,movement,The Connecticut Sun drafted Gianna Kneepkens in the 1st round (15th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
9c1d3b9ccc6168afd3,2026-04-13,player:darianna_littlepage-buggs__washington_mystics,Darianna Littlepage-Buggs,draft_pick,,Washington Mystics,,,,movement,The Washington Mystics drafted Darianna Littlepage-Buggs in the 2nd round (30th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
a0f08d134205c1503c,2026-04-13,player:pauline_astier__new_york_liberty,Pauline Astier,signing,,New York Liberty,,,,movement,The New York Liberty signed Pauline Astier.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
a2b2ceb3bfc9f5876e,2026-04-13,player:kiki_rice__toronto_tempo,Kiki Rice,draft_pick,,Toronto Tempo,,,,expansion,The Toronto Tempo drafted Kiki Rice in the 1st round (6th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
a578ae15d26c95e95e,2026-04-13,player:jessica_timmons__indiana_fever,Jessica Timmons,draft_pick,,Indiana Fever,,,,movement,The Indiana Fever drafted Jessica Timmons in the 3rd round (40th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
a638ab38606d1cab02,2026-04-13,player:latasha_lattimore__chicago_sky,Latasha Lattimore,draft_pick,,Chicago Sky,,,,movement,The Chicago Sky drafted Latasha Lattimore in the 2nd round (21st pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
a85342f7ae7b9010af,2026-04-13,player:kejia_ran__atlanta_dream,Kejia Ran,draft_pick,,Atlanta Dream,,,,movement,The Atlanta Dream drafted Kejia Ran in the 3rd round (43rd pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
a8925b5947fb780a2a,2026-04-13,player:taina_mair__seattle_storm,Taina Mair,draft_pick,,Seattle Storm,,,,movement,The Seattle Storm drafted Taina Mair in the 1st round (14th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
b4345400b8f66f968f,2026-04-13,player:cassandre_prosper__washington_mystics,Cassandre Prosper,draft_pick,,Washington Mystics,,,,movement,The Washington Mystics drafted Cassandre Prosper in the 2nd round (19th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
b63995129dbf812014,2026-04-13,player:no_mie_brochant__phoenix_mercury,Noémie Brochant,training_camp_signing,,Phoenix Mercury,,,,movement,The Phoenix Mercury signed Noémie Brochant to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
b6547a79ae0f72c64f,2026-04-13,player:taylor_bigby__portland_fire,Taylor Bigby,draft_pick,,Portland Fire,,,,expansion,The Portland Fire drafted Taylor Bigby in the 3rd round (37th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
b8342c5e13daf71e35,2026-04-13,player:janiah_barker__las_vegas_aces,Janiah Barker,draft_pick,,Las Vegas Aces,,,,movement,The Las Vegas Aces drafted Janiah Barker in the 2nd round (29th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
b83a4d402212b47bc7,2026-04-13,player:saffron_shiels__toronto_tempo,Saffron Shiels,draft_pick,,Toronto Tempo,,,,expansion,The Toronto Tempo drafted Saffron Shiels in the 2nd round (26th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
ba24b70e2df5ac2edf,2026-04-13,player:indya_nivar__atlanta_dream,Indya Nivar,draft_pick,,Atlanta Dream,,,,movement,The Atlanta Dream drafted Indya Nivar in the 2nd round (28th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
bac7f4d75460ca6a13,2026-04-13,player:eszter_ratkai__phoenix_mercury,Eszter Ratkai,draft_pick,,Phoenix Mercury,,,,movement,The Phoenix Mercury drafted Eszter Ratkai in the 3rd round (42nd pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
bc9fef488ef4bbcf01,2026-04-13,player:raven_johnson__indiana_fever,Raven Johnson,draft_pick,,Indiana Fever,,,,movement,The Indiana Fever drafted Raven Johnson in the 1st round (10th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
c2fe5d0ad275d1abcc,2026-04-13,player:nell_angloma__connecticut_sun,Nell Angloma,draft_pick,,Connecticut Sun,,,,movement,The Connecticut Sun drafted Nell Angloma in the 1st round (12th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
c493b5b793ecb05bed,2026-04-13,player:zee_spearman__dallas_wings,Zee Spearman,draft_pick,,Dallas Wings,,,,movement,The Dallas Wings drafted Zee Spearman in the 3rd round (31st pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
c99e3eb21c0bc84920,2026-04-13,player:iyana_mart_n__portland_fire,Iyana Martín,draft_pick,,Portland Fire,,,,expansion,The Portland Fire drafted Iyana Martín in the 1st round (7th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
d8d2a77f498ebf5c9f,2026-04-13,player:gabriela_jaquez__chicago_sky,Gabriela Jaquez,draft_pick,,Chicago Sky,,,,movement,The Chicago Sky drafted Gabriela Jaquez in the 1st round (5th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
d9935287a391faeea1,2026-04-13,player:kokoro_tanaka__golden_state_valkyries,Kokoro Tanaka,draft_pick,,Golden State Valkyries,,,,movement,The Golden State Valkyries drafted Kokoro Tanaka in the 3rd round (38th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
e198c04e127d7f9936,2026-04-13,1628957,Kathryn Westbeld,training_camp_signing,,Phoenix Mercury,,,,movement,The Phoenix Mercury signed Kathryn Westbeld to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
e1b8a3e5863f963ae9,2026-04-13,204296,Rebecca Allen,signing,,New York Liberty,,,,movement,The New York Liberty signed Rebecca Allen.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
e2613b6b518d0ce3c4,2026-04-13,player:amelia_hassett__los_angeles_sparks,Amelia Hassett,draft_pick,,Los Angeles Sparks,,,,movement,The Los Angeles Sparks drafted Amelia Hassett in the 3rd round (35th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
e602c72d0df46627c8,2026-04-13,203035,Shey Peddy,training_camp_signing,,Connecticut Sun,,,,movement,The Connecticut Sun signed Shey Peddy to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
e908465ceb0a42fb63,2026-04-13,1631019,NaLyssa Smith,signing,,Las Vegas Aces,,,,movement,The Las Vegas Aces signed NaLyssa Smith.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
f13147fb621c46d013,2026-04-13,player:frieda_b_hner__portland_fire,Frieda Bühner,draft_pick,,Portland Fire,,,,expansion,The Portland Fire drafted Frieda Bühner in the 2nd round (17th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
f2d94058f6fd9bccf2,2026-04-13,player:charlisse_leger-walker__connecticut_sun,Charlisse Leger-Walker,draft_pick,,Connecticut Sun,,,,movement,The Connecticut Sun drafted Charlisse Leger-Walker in the 2nd round (18th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
f3470cfffe9d27bc95,2026-04-13,204329,Kiah Stokes,signing,,Golden State Valkyries,,,,movement,The Golden State Valkyries signed Kiah Stokes.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
fcd68b5e259ea6fd00,2026-04-13,player:lani_white__minnesota_lynx,Lani White,draft_pick,,Minnesota Lynx,,,,movement,The Minnesota Lynx drafted Lani White in the 3rd round (45th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
fd632b00527676160f,2026-04-13,player:tonie_morgan__chicago_sky,Tonie Morgan,draft_pick,,Chicago Sky,,,,movement,The Chicago Sky drafted Tonie Morgan in the 3rd round (32nd pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
fdd977939203000e8f,2026-04-13,player:flau_jae_johnson__golden_state_valkyries,Flau'jae Johnson,draft_pick,,Golden State Valkyries,,,,movement,The Golden State Valkyries drafted Flau'jae Johnson in the 1st round (8th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
ff0793991c0fa88d3c,2026-04-13,player:angela_dugali__washington_mystics,Angela Dugalić,draft_pick,,Washington Mystics,,,,movement,The Washington Mystics drafted Angela Dugalić in the 1st round (9th pick) of the 2026 WNBA Draft.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
1112699fdfa2885094,2026-04-14,player:yarden_garzon__phoenix_mercury,Yarden Garzon,signing,,Phoenix Mercury,,,,movement,The Phoenix Mercury signed Yarden Garzon.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
3cb197cbfce12e392d,2026-04-14,player:peyton_williams__portland_fire,Peyton Williams,training_camp_signing,,Portland Fire,,,,expansion,The Portland Fire signed Peyton Williams to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
3e5883afa6fd82a504,2026-04-14,player:teonni_key__toronto_tempo,Teonni Key,signing,,Toronto Tempo,,,,expansion,The Toronto Tempo signed Teonni Key.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
51a4cba9febf3bc08e,2026-04-14,1630150,Chennedy Carter,training_camp_signing,,Las Vegas Aces,,,,movement,The Las Vegas Aces signed Chennedy Carter to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
624059983c5dea9224,2026-04-14,player:grace_sullivan__dallas_wings,Grace Sullivan,signing,,Dallas Wings,,,,movement,The Dallas Wings signed Grace Sullivan.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
6307f6e1890d49ac90,2026-04-14,player:zee_spearman__dallas_wings,Zee Spearman,signing,,Dallas Wings,,,,movement,The Dallas Wings signed Zee Spearman.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
68603892cc29895efd,2026-04-14,player:kiki_rice__toronto_tempo,Kiki Rice,signing,,Toronto Tempo,,,,expansion,The Toronto Tempo signed Kiki Rice.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
6a1d9a7cb1bf1d142e,2026-04-14,player:maggie_doogan__phoenix_mercury,Maggie Doogan,signing,,Phoenix Mercury,,,,movement,The Phoenix Mercury signed Maggie Doogan.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
6caa5b57936ea7cedc,2026-04-14,player:megan_nestor__chicago_sky,Megan Nestor,signing,,Chicago Sky,,,,movement,The Chicago Sky signed Megan Nestor.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
6d8f40ee3bce7bec82,2026-04-14,player:kara_dunn__phoenix_mercury,Kara Dunn,signing,,Phoenix Mercury,,,,movement,The Phoenix Mercury signed Kara Dunn.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
6e027b74ee885dde9a,2026-04-14,1628915,Kia Nurse,signing,,Toronto Tempo,,,,expansion,The Toronto Tempo signed Kia Nurse.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
743141d5862d0a5217,2026-04-14,1627701,Temi Fagbenle,signing,,Toronto Tempo,,,,expansion,The Toronto Tempo signed Temi Fagbenle.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
7b30cea8d6cd844344,2026-04-14,player:laura_ziegler__los_angeles_sparks,Laura Ziegler,signing,,Los Angeles Sparks,,,,movement,The Los Angeles Sparks signed Laura Ziegler.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
82500803cd3b263bea,2026-04-14,player:jihyun_park__los_angeles_sparks,Jihyun Park,signing,,Los Angeles Sparks,,,,movement,The Los Angeles Sparks signed Jihyun Park.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
93ac91e0a1ed372225,2026-04-14,player:teja_oblak__portland_fire,Teja Oblak,signing,,Portland Fire,,,,expansion,The Portland Fire signed Teja Oblak.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
b3714eaf6a21ba4d50,2026-04-14,player:tonie_morgan__chicago_sky,Tonie Morgan,signing,,Chicago Sky,,,,movement,The Chicago Sky signed Tonie Morgan.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
b5770d458017cbd300,2026-04-14,player:shay_ciezki__phoenix_mercury,Shay Ciezki,signing,,Phoenix Mercury,,,,movement,The Phoenix Mercury signed Shay Ciezki.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
b6b37cd2695370f1cc,2026-04-14,player:kyla_oldacre__dallas_wings,Kyla Oldacre,signing,,Dallas Wings,,,,movement,The Dallas Wings signed Kyla Oldacre.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
f3a353340a94294a3b,2026-04-14,1630459,DiDi Richards,training_camp_signing,,New York Liberty,,,,movement,The New York Liberty signed DiDi Richards to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
f82bd7e1eaf21c1a9e,2026-04-14,202252,Alysha Clark,signing,,Dallas Wings,,,,movement,The Dallas Wings signed Alysha Clark.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
38bd3335f5eef534c8,2026-04-15,player:rennia_davis__seattle_storm,Rennia Davis,training_camp_signing,,Seattle Storm,,,,movement,The Seattle Storm signed Rennia Davis to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
4d4f96e81e1d0b5e3f,2026-04-15,player:lee-seul_kang__phoenix_mercury,Lee-Seul Kang,training_camp_signing,,Phoenix Mercury,,,,movement,The Phoenix Mercury signed Lee-Seul Kang to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
55a71a51832c7318cb,2026-04-15,player:ny_ceara_pryor__new_york_liberty,Ny'Ceara Pryor,signing,,New York Liberty,,,,movement,The New York Liberty signed Ny'Ceara Pryor.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
59aaf18d1cfc682ffd,2026-04-15,player:alex_fowler__new_york_liberty,Alex Fowler,signing,,New York Liberty,,,,movement,The New York Liberty signed Alex Fowler.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
5b10099ce0d9b1cd4a,2026-04-15,203822,Rebekah Gardner,training_camp_signing,,New York Liberty,,,,movement,The New York Liberty signed Rebekah Gardner to a training camp contract.,https://www.basketball-reference.com/wnba/years/2026_transactions.html
