player_id,player_name,team_id,season,season_type,games_played,games_started,minutes,mpg,points,ppg,rebounds,rpg,assists,apg,steals,spg,blocks,bpg,turnovers,tov_pg,fgm,fga,fg_pct,three_pm,three_pa,three_pct,ftm,fta,ft_pct
204324,Dearica Hamby,1611661320,2023,Regular Season,40,,990.0,24.75,356.0,8.9,236.0,5.9,71.0,1.775,34.0,0.85,12.0,0.3,58.0,1.45,132.0,306.0,0.431373,9.0,41.0,0.219512,83.0,128.0,0.648438
1628244,Sami Whitcomb,1611661328,2023,Regular Season,40,,978.0,24.45,389.0,9.725,114.0,2.85,115.0,2.875,36.0,0.9,14.0,0.35,80.0,2.0,128.0,320.0,0.4,89.0,231.0,0.385281,44.0,53.0,0.830189
1630101,Crystal Dangerfield,1611661321,2023,Regular Season,35,,973.0,27.8,287.0,8.2,101.0,2.885714,108.0,3.085714,33.0,0.942857,7.0,0.2,41.0,1.171429,119.0,280.0,0.425,27.0,93.0,0.290323,22.0,27.0,0.814815
1627669,Moriah Jefferson,1611661317,2023,Regular Season,39,,972.0,24.923077,409.0,10.487179,77.0,1.974359,140.0,3.589744,43.0,1.102564,7.0,0.179487,63.0,1.615385,165.0,380.0,0.434211,38.0,107.0,0.35514,41.0,50.0,0.82
1630446,Michaela Onyenwere,1611661317,2023,Regular Season,40,,953.0,23.825,355.0,8.875,147.0,3.675,51.0,1.275,30.0,0.75,19.0,0.475,81.0,2.025,130.0,322.0,0.403727,35.0,111.0,0.315315,60.0,79.0,0.759494
1641657,Dorka Juhász,1611661324,2023,Regular Season,38,,919.0,24.184211,228.0,6.0,247.0,6.5,99.0,2.605263,36.0,0.947368,23.0,0.605263,47.0,1.236842,94.0,199.0,0.472362,13.0,48.0,0.270833,27.0,50.0,0.54
203403,Tianna Hawkins,1611661322,2023,Regular Season,40,,918.0,22.95,328.0,8.2,199.0,4.975,56.0,1.4,32.0,0.8,14.0,0.35,47.0,1.175,130.0,265.0,0.490566,29.0,87.0,0.333333,39.0,52.0,0.75
1628922,Azurá Stevens,1611661320,2023,Regular Season,35,,910.0,26.0,379.0,10.828571,207.0,5.914286,40.0,1.142857,41.0,1.171429,32.0,0.914286,52.0,1.485714,149.0,369.0,0.403794,35.0,109.0,0.321101,46.0,61.0,0.754098
1629482,Sophie Cunningham,1611661317,2023,Regular Season,31,,898.0,28.967742,350.0,11.290323,88.0,2.83871,65.0,2.096774,20.0,0.645161,11.0,0.354839,46.0,1.483871,111.0,269.0,0.412639,58.0,172.0,0.337209,70.0,80.0,0.875
1628317,Karlie Samuelson,1611661320,2023,Regular Season,34,,888.0,26.117647,261.0,7.676471,101.0,2.970588,68.0,2.0,22.0,0.647059,3.0,0.088235,30.0,0.882353,82.0,177.0,0.463277,49.0,115.0,0.426087,48.0,51.0,0.941176
1631019,NaLyssa Smith,1611661325,2023,Regular Season,31,,885.0,28.548387,479.0,15.451613,286.0,9.225806,44.0,1.419355,10.0,0.322581,10.0,0.322581,84.0,2.709677,188.0,394.0,0.477157,19.0,67.0,0.283582,84.0,124.0,0.677419
202252,Alysha Clark,1611661319,2023,Regular Season,39,,876.0,22.461538,260.0,6.666667,133.0,3.410256,42.0,1.076923,24.0,0.615385,6.0,0.153846,28.0,0.717949,91.0,205.0,0.443902,51.0,132.0,0.386364,27.0,33.0,0.818182
204296,Rebecca Allen,1611661323,2023,Regular Season,40,,858.0,21.45,255.0,6.375,113.0,2.825,37.0,0.925,37.0,0.925,50.0,1.25,34.0,0.85,98.0,240.0,0.408333,40.0,115.0,0.347826,19.0,27.0,0.703704
203398,Brittney Griner,1611661317,2023,Regular Season,31,,856.0,27.612903,544.0,17.548387,195.0,6.290323,68.0,2.193548,16.0,0.516129,50.0,1.612903,66.0,2.129032,219.0,391.0,0.560102,1.0,9.0,0.111111,105.0,136.0,0.772059
1630389,Dana Evans,1611661329,2023,Regular Season,39,,837.0,21.461538,350.0,8.974359,47.0,1.205128,118.0,3.025641,27.0,0.692308,4.0,0.102564,61.0,1.564103,116.0,322.0,0.360248,42.0,143.0,0.293706,76.0,89.0,0.853933
1641649,Diamond Miller,1611661324,2023,Regular Season,32,,834.0,26.0625,387.0,12.09375,113.0,3.53125,80.0,2.5,30.0,0.9375,11.0,0.34375,73.0,2.28125,140.0,347.0,0.403458,31.0,101.0,0.306931,76.0,95.0,0.8
1641651,Jordan Horston,1611661328,2023,Regular Season,36,,816.0,22.666667,249.0,6.916667,182.0,5.055556,58.0,1.611111,43.0,1.194444,21.0,0.583333,71.0,1.972222,101.0,275.0,0.367273,10.0,41.0,0.243902,37.0,52.0,0.711538
204329,Kiah Stokes,1611661319,2023,Regular Season,40,,792.0,19.8,86.0,2.15,234.0,5.85,23.0,0.575,26.0,0.65,39.0,0.975,17.0,0.425,36.0,83.0,0.433735,5.0,27.0,0.185185,9.0,18.0,0.5
1629479,Teaira McCowan,1611661321,2023,Regular Season,30,,783.0,26.1,358.0,11.933333,272.0,9.066667,45.0,1.5,16.0,0.533333,35.0,1.166667,46.0,1.533333,150.0,272.0,0.551471,,4.0,,58.0,99.0,0.585859
1628915,Kia Nurse,1611661328,2023,Regular Season,40,,779.0,19.475,234.0,5.85,91.0,2.275,53.0,1.325,24.0,0.6,2.0,0.05,29.0,0.725,80.0,233.0,0.343348,50.0,143.0,0.34965,24.0,27.0,0.888889
1627676,Tiffany Mitchell,1611661324,2023,Regular Season,33,,763.0,23.121212,240.0,7.272727,76.0,2.30303,76.0,2.30303,16.0,0.484848,3.0,0.090909,70.0,2.121212,86.0,213.0,0.403756,13.0,45.0,0.288889,55.0,66.0,0.833333
1628929,Kristy Wallace,1611661325,2023,Regular Season,37,,728.0,19.675676,244.0,6.594595,82.0,2.216216,71.0,1.918919,23.0,0.621622,9.0,0.243243,49.0,1.324324,93.0,232.0,0.400862,37.0,85.0,0.435294,21.0,28.0,0.75
100940,Diana Taurasi,1611661317,2023,Regular Season,26,,709.0,27.269231,415.0,15.961538,93.0,3.576923,120.0,4.615385,13.0,0.5,12.0,0.461538,78.0,3.0,128.0,318.0,0.402516,64.0,187.0,0.342246,95.0,112.0,0.848214
1628263,Lindsay Allen,1611661324,2023,Regular Season,29,,698.0,24.068966,179.0,6.172414,71.0,2.448276,130.0,4.482759,17.0,0.586207,3.0,0.103448,37.0,1.275862,65.0,163.0,0.398773,7.0,34.0,0.205882,42.0,53.0,0.792453
1628920,Mercedes Russell,1611661328,2023,Regular Season,37,,696.0,18.810811,185.0,5.0,149.0,4.027027,48.0,1.297297,16.0,0.432432,17.0,0.459459,55.0,1.486486,81.0,157.0,0.515924,,1.0,,23.0,38.0,0.605263
203866,Kayla Thornton,1611661313,2023,Regular Season,40,,693.0,17.325,178.0,4.45,141.0,3.525,27.0,0.675,28.0,0.7,10.0,0.25,20.0,0.5,65.0,150.0,0.433333,25.0,80.0,0.3125,23.0,30.0,0.766667
202658,Danielle Robinson,1611661330,2023,Regular Season,32,,690.0,21.5625,187.0,5.84375,69.0,2.15625,104.0,3.25,23.0,0.71875,3.0,0.09375,43.0,1.34375,71.0,154.0,0.461039,9.0,31.0,0.290323,36.0,48.0,0.75
203406,Layshia Clarendon,1611661320,2023,Regular Season,24,,687.0,28.625,267.0,11.125,73.0,3.041667,82.0,3.416667,27.0,1.125,,,54.0,2.25,96.0,193.0,0.497409,21.0,46.0,0.456522,54.0,59.0,0.915254
1628269,Nia Coffey,1611661330,2023,Regular Season,31,,680.0,21.935484,214.0,6.903226,150.0,4.83871,48.0,1.548387,17.0,0.548387,37.0,1.193548,44.0,1.419355,83.0,192.0,0.432292,33.0,82.0,0.402439,15.0,24.0,0.625
1628878,Ariel Atkins,1611661322,2023,Regular Season,27,,679.0,25.148148,311.0,11.518519,83.0,3.074074,61.0,2.259259,32.0,1.185185,9.0,0.333333,35.0,1.296296,104.0,251.0,0.414343,42.0,124.0,0.33871,61.0,68.0,0.897059
1628927,Victoria Vivians,1611661325,2023,Regular Season,38,,674.0,17.736842,196.0,5.157895,119.0,3.131579,49.0,1.289474,27.0,0.710526,6.0,0.157895,31.0,0.815789,73.0,192.0,0.380208,27.0,94.0,0.287234,23.0,30.0,0.766667
1630112,Tyasha Harris,1611661323,2023,Regular Season,40,,668.0,16.7,230.0,5.75,34.0,0.85,68.0,1.7,29.0,0.725,3.0,0.075,41.0,1.025,87.0,209.0,0.416268,39.0,84.0,0.464286,17.0,25.0,0.68
1629546,Marine Johannès,1611661313,2023,Regular Season,35,,664.0,18.971429,249.0,7.114286,50.0,1.428571,58.0,1.657143,23.0,0.657143,2.0,0.057143,47.0,1.342857,89.0,215.0,0.413953,56.0,152.0,0.368421,15.0,20.0,0.75
1628881,Monique Billings,1611661330,2023,Regular Season,39,,653.0,16.74359,187.0,4.794872,194.0,4.974359,30.0,0.769231,16.0,0.410256,12.0,0.307692,38.0,0.974359,68.0,167.0,0.407186,,4.0,,51.0,61.0,0.836066
203399,Elena Delle Donne,1611661322,2023,Regular Season,23,,633.0,27.521739,383.0,16.652174,125.0,5.434783,49.0,2.130435,19.0,0.826087,20.0,0.869565,30.0,1.304348,142.0,293.0,0.484642,24.0,61.0,0.393443,75.0,80.0,0.9375
1631086,Lexie Hull,1611661325,2023,Regular Season,30,,619.0,20.633333,138.0,4.6,82.0,2.733333,32.0,1.066667,30.0,1.0,9.0,0.3,30.0,1.0,54.0,145.0,0.372414,13.0,60.0,0.216667,17.0,22.0,0.772727
1628899,Myisha Hines-Allen,1611661322,2023,Regular Season,35,,616.0,17.6,197.0,5.628571,154.0,4.4,77.0,2.2,23.0,0.657143,6.0,0.171429,52.0,1.485714,73.0,215.0,0.339535,18.0,66.0,0.272727,33.0,46.0,0.717391
1631135,Olivia Nelson-Ododa,1611661323,2023,Regular Season,39,,585.0,15.0,176.0,4.512821,144.0,3.692308,23.0,0.589744,20.0,0.512821,33.0,0.846154,30.0,0.769231,65.0,121.0,0.53719,,,,46.0,65.0,0.707692
1641650,Haley Jones,1611661330,2023,Regular Season,40,,584.0,14.6,149.0,3.725,94.0,2.35,92.0,2.3,16.0,0.4,12.0,0.3,54.0,1.35,56.0,166.0,0.337349,6.0,28.0,0.214286,31.0,41.0,0.756098
1629524,Bridget Carleton,1611661324,2023,Regular Season,38,,573.0,15.078947,123.0,3.236842,89.0,2.342105,34.0,0.894737,13.0,0.342105,3.0,0.078947,16.0,0.421053,41.0,119.0,0.344538,30.0,89.0,0.337079,11.0,15.0,0.733333
1630462,Aari McDonald,1611661330,2023,Regular Season,24,,565.0,23.541667,189.0,7.875,48.0,2.0,73.0,3.041667,15.0,0.625,,,39.0,1.625,66.0,164.0,0.402439,25.0,78.0,0.320513,32.0,42.0,0.761905
1629491,Jessica Shepard,1611661324,2023,Regular Season,21,,565.0,26.904762,171.0,8.142857,148.0,7.047619,66.0,3.142857,12.0,0.571429,2.0,0.095238,30.0,1.428571,65.0,126.0,0.515873,,2.0,,41.0,53.0,0.773585
1631007,Veronica Burton,1611661321,2023,Regular Season,40,,555.0,13.875,94.0,2.35,70.0,1.75,88.0,2.2,29.0,0.725,10.0,0.25,17.0,0.425,25.0,85.0,0.294118,13.0,48.0,0.270833,31.0,34.0,0.911765
1630096,DiJonai Carrington,1611661323,2023,Regular Season,32,,550.0,17.1875,265.0,8.28125,92.0,2.875,41.0,1.28125,20.0,0.625,3.0,0.09375,36.0,1.125,93.0,223.0,0.41704,23.0,62.0,0.370968,56.0,74.0,0.756757
1641660,Zia Cooke,1611661320,2023,Regular Season,39,,549.0,14.076923,187.0,4.794872,37.0,0.948718,31.0,0.794872,13.0,0.333333,12.0,0.307692,29.0,0.74359,65.0,225.0,0.288889,18.0,69.0,0.26087,39.0,48.0,0.8125
1631044,Naz Hillmon,1611661330,2023,Regular Season,40,,541.0,13.525,164.0,4.1,137.0,3.425,27.0,0.675,8.0,0.2,3.0,0.075,39.0,0.975,59.0,116.0,0.508621,,1.0,,46.0,54.0,0.851852
1641642,Li Meng,1611661322,2023,Regular Season,34,,539.0,15.852941,190.0,5.588235,36.0,1.058824,35.0,1.029412,10.0,0.294118,1.0,0.029412,28.0,0.823529,62.0,164.0,0.378049,44.0,121.0,0.363636,22.0,26.0,0.846154
1641658,Grace Berger,1611661325,2023,Regular Season,36,,524.0,14.555556,151.0,4.194444,56.0,1.555556,67.0,1.861111,17.0,0.472222,6.0,0.166667,37.0,1.027778,57.0,127.0,0.448819,16.0,34.0,0.470588,21.0,25.0,0.84
1629480,Kalani Brown,1611661321,2023,Regular Season,32,,524.0,16.375,249.0,7.78125,143.0,4.46875,33.0,1.03125,7.0,0.21875,22.0,0.6875,42.0,1.3125,90.0,143.0,0.629371,,1.0,,69.0,86.0,0.802326
1629484,Megan Gustafson,1611661317,2023,Regular Season,34,,514.0,15.117647,269.0,7.911765,131.0,3.852941,25.0,0.735294,13.0,0.382353,14.0,0.411765,37.0,1.088235,102.0,194.0,0.525773,15.0,43.0,0.348837,50.0,62.0,0.806452
1641641,Robyn Parks,1611661329,2023,Regular Season,37,,505.0,13.648649,145.0,3.918919,59.0,1.594595,16.0,0.432432,12.0,0.324324,5.0,0.135135,19.0,0.513514,53.0,139.0,0.381295,32.0,87.0,0.367816,7.0,7.0,1.0
1631263,Nikolina Milic,1611661324,2023,Regular Season,39,,494.0,12.666667,231.0,5.923077,93.0,2.384615,33.0,0.846154,4.0,0.102564,5.0,0.128205,42.0,1.076923,89.0,192.0,0.463542,8.0,22.0,0.363636,45.0,56.0,0.803571
1631031,Queen Egbo,1611661322,2023,Regular Season,37,,475.0,12.837838,178.0,4.810811,157.0,4.243243,11.0,0.297297,15.0,0.405405,24.0,0.648649,35.0,0.945946,74.0,148.0,0.5,,,,30.0,47.0,0.638298
1641675,Dulcy Fankam Mendjiadeu,1611661328,2023,Regular Season,33,,468.0,14.181818,134.0,4.060606,149.0,4.515152,12.0,0.363636,13.0,0.393939,11.0,0.333333,29.0,0.878788,56.0,107.0,0.523364,,1.0,,22.0,40.0,0.55
1641602,Ivana Dojkić,1611661328,2023,Regular Season,23,,461.0,20.043478,150.0,6.521739,40.0,1.73913,65.0,2.826087,18.0,0.782609,4.0,0.173913,35.0,1.521739,48.0,119.0,0.403361,23.0,55.0,0.418182,31.0,43.0,0.72093
1631022,Shakira Austin,1611661322,2023,Regular Season,19,,445.0,23.421053,190.0,10.0,133.0,7.0,17.0,0.894737,16.0,0.842105,17.0,0.894737,35.0,1.842105,77.0,154.0,0.5,,,,36.0,59.0,0.610169
1627671,Rachel Banham,1611661324,2023,Regular Season,32,,435.0,13.59375,176.0,5.5,32.0,1.0,54.0,1.6875,11.0,0.34375,3.0,0.09375,36.0,1.125,61.0,165.0,0.369697,43.0,107.0,0.401869,11.0,14.0,0.785714
201496,Candace Parker,1611661319,2023,Regular Season,18,,425.0,23.611111,162.0,9.0,97.0,5.388889,67.0,3.722222,27.0,1.5,16.0,0.888889,31.0,1.722222,60.0,129.0,0.465116,17.0,51.0,0.333333,25.0,28.0,0.892857
1631006,Kierstan Bell,1611661319,2023,Regular Season,36,,424.0,11.777778,132.0,3.666667,56.0,1.555556,18.0,0.5,15.0,0.416667,5.0,0.138889,14.0,0.388889,53.0,153.0,0.346405,20.0,82.0,0.243902,6.0,10.0,0.6
1628280,Brionna Jones,1611661323,2023,Regular Season,13,,412.0,31.692308,207.0,15.923077,106.0,8.153846,31.0,2.384615,24.0,1.846154,7.0,0.538462,29.0,2.230769,80.0,140.0,0.571429,2.0,4.0,0.5,45.0,58.0,0.775862
202662,Jasmine Thomas,1611661320,2023,Regular Season,32,,410.0,12.8125,85.0,2.65625,34.0,1.0625,42.0,1.3125,9.0,0.28125,6.0,0.1875,21.0,0.65625,30.0,110.0,0.272727,15.0,62.0,0.241935,10.0,11.0,0.909091
1630386,Awak Kuier,1611661321,2023,Regular Season,37,,399.0,10.783784,95.0,2.567568,94.0,2.540541,20.0,0.540541,7.0,0.189189,24.0,0.648649,22.0,0.594595,36.0,91.0,0.395604,2.0,23.0,0.086957,21.0,27.0,0.777778
1629571,Morgan Bertsch,1611661329,2023,Regular Season,28,,398.0,14.214286,122.0,4.357143,47.0,1.678571,19.0,0.678571,10.0,0.357143,7.0,0.25,30.0,1.071429,47.0,103.0,0.456311,16.0,36.0,0.444444,12.0,16.0,0.75
1629476,Asia (AD) Durr,1611661330,2023,Regular Season,36,,392.0,10.888889,173.0,4.805556,38.0,1.055556,25.0,0.694444,10.0,0.277778,3.0,0.083333,28.0,0.777778,62.0,163.0,0.380368,19.0,59.0,0.322034,30.0,39.0,0.769231
1630115,Joyner Holmes,1611661328,2023,Regular Season,34,,366.0,10.764706,113.0,3.323529,84.0,2.470588,28.0,0.823529,9.0,0.264706,10.0,0.294118,19.0,0.558824,41.0,110.0,0.372727,15.0,48.0,0.3125,16.0,21.0,0.761905
1628882,Lexie Brown,1611661320,2023,Regular Season,12,,364.0,30.333333,149.0,12.416667,25.0,2.083333,29.0,2.416667,11.0,0.916667,3.0,0.25,16.0,1.333333,54.0,111.0,0.486486,27.0,65.0,0.415385,14.0,16.0,0.875
1641690,Kadi Sissoko,1611661317,2023,Regular Season,40,,336.0,8.4,59.0,1.475,62.0,1.55,8.0,0.2,3.0,0.075,5.0,0.125,26.0,0.65,23.0,62.0,0.370968,3.0,18.0,0.166667,10.0,16.0,0.625
203824,Odyssey Sims,1611661321,2023,Regular Season,28,,335.0,11.964286,55.0,1.964286,37.0,1.321429,62.0,2.214286,12.0,0.428571,,,17.0,0.607143,21.0,69.0,0.304348,2.0,15.0,0.133333,11.0,20.0,0.55
1630996,Rae Burrell,1611661320,2023,Regular Season,29,,322.0,11.103448,105.0,3.62069,36.0,1.241379,18.0,0.62069,13.0,0.448276,3.0,0.103448,15.0,0.517241,36.0,93.0,0.387097,16.0,41.0,0.390244,17.0,21.0,0.809524
1641652,Maddy Siegrist,1611661321,2023,Regular Season,39,,319.0,8.179487,146.0,3.74359,61.0,1.564103,8.0,0.205128,8.0,0.205128,7.0,0.179487,9.0,0.230769,57.0,112.0,0.508929,5.0,15.0,0.333333,27.0,29.0,0.931034
1628242,Emma Cannon,1611661325,2023,Regular Season,30,,314.0,10.466667,175.0,5.833333,94.0,3.133333,14.0,0.466667,4.0,0.133333,2.0,0.066667,33.0,1.1,61.0,134.0,0.455224,13.0,34.0,0.382353,40.0,44.0,0.909091
1631141,Jade Melbourne,1611661328,2023,Regular Season,29,,307.0,10.586207,76.0,2.62069,34.0,1.172414,35.0,1.206897,12.0,0.413793,1.0,0.034483,26.0,0.896552,25.0,64.0,0.390625,3.0,20.0,0.15,23.0,29.0,0.793103
1630471,Maya Caldwell,1611661325,2023,Regular Season,30,,304.0,10.133333,58.0,1.933333,27.0,0.9,19.0,0.633333,9.0,0.3,3.0,0.1,22.0,0.733333,21.0,72.0,0.291667,4.0,29.0,0.137931,12.0,14.0,0.857143
203035,Shey Peddy,1611661317,2023,Regular Season,18,,285.0,15.833333,94.0,5.222222,33.0,1.833333,33.0,1.833333,15.0,0.833333,1.0,0.055556,10.0,0.555556,31.0,84.0,0.369048,16.0,46.0,0.347826,16.0,20.0,0.8
1628931,Gabby Williams,1611661328,2023,Regular Season,10,,285.0,28.5,84.0,8.4,36.0,3.6,38.0,3.8,15.0,1.5,4.0,0.4,22.0,2.2,34.0,94.0,0.361702,5.0,23.0,0.217391,11.0,13.0,0.846154
204297,Cayla George,1611661319,2023,Regular Season,32,,273.0,8.53125,75.0,2.34375,58.0,1.8125,13.0,0.40625,10.0,0.3125,5.0,0.15625,27.0,0.84375,30.0,104.0,0.288462,15.0,64.0,0.234375,,3.0,
203828,Stefanie Dolson,1611661313,2023,Regular Season,23,,273.0,11.869565,93.0,4.043478,45.0,1.956522,27.0,1.173913,1.0,0.043478,6.0,0.26087,21.0,0.913043,35.0,68.0,0.514706,12.0,26.0,0.461538,11.0,14.0,0.785714
1631055,Nyara Sabally,1611661313,2023,Regular Season,33,,260.0,7.878788,76.0,2.30303,70.0,2.121212,7.0,0.212121,4.0,0.121212,7.0,0.212121,18.0,0.545455,25.0,59.0,0.423729,2.0,9.0,0.222222,24.0,32.0,0.75
204320,Amanda Zahui B,1611661325,2023,Regular Season,34,,253.0,7.441176,57.0,1.676471,38.0,1.117647,10.0,0.294118,6.0,0.176471,18.0,0.529412,15.0,0.441176,18.0,70.0,0.257143,6.0,37.0,0.162162,15.0,20.0,0.75
203823,Chiney Ogwumike,1611661320,2023,Regular Season,10,,212.0,21.2,84.0,8.4,43.0,4.3,13.0,1.3,13.0,1.3,3.0,0.3,12.0,1.2,34.0,79.0,0.43038,1.0,13.0,0.076923,15.0,21.0,0.714286
1631089,Destanni Henderson,1611661317,2023,Regular Season,15,,200.0,13.333333,57.0,3.8,12.0,0.8,27.0,1.8,7.0,0.466667,1.0,0.066667,14.0,0.933333,19.0,57.0,0.333333,3.0,24.0,0.125,16.0,21.0,0.761905
1627672,Aerial Powers,1611661324,2023,Regular Season,20,,195.0,9.75,104.0,5.2,36.0,1.8,15.0,0.75,3.0,0.15,2.0,0.1,18.0,0.9,38.0,92.0,0.413043,6.0,19.0,0.315789,22.0,24.0,0.916667
203389,Yvonne Turner,1611661328,2023,Regular Season,21,,193.0,9.190476,53.0,2.52381,23.0,1.095238,18.0,0.857143,8.0,0.380952,2.0,0.095238,14.0,0.666667,19.0,41.0,0.463415,1.0,3.0,0.333333,14.0,18.0,0.777778
1630139,Jocelyn Willoughby,1611661313,2023,Regular Season,29,,192.0,6.62069,35.0,1.206897,23.0,0.793103,11.0,0.37931,3.0,0.103448,,,8.0,0.275862,12.0,30.0,0.4,7.0,16.0,0.4375,4.0,4.0,1.0
1631021,Sika Koné,1611661329,2023,Regular Season,20,,186.0,9.3,72.0,3.6,59.0,2.95,10.0,0.5,3.0,0.15,1.0,0.05,21.0,1.05,25.0,47.0,0.531915,2.0,6.0,0.333333,20.0,26.0,0.769231
1630113,Ruthy Hebard,1611661329,2023,Regular Season,19,,175.0,9.210526,75.0,3.947368,46.0,2.421053,7.0,0.368421,5.0,0.263158,7.0,0.368421,4.0,0.210526,31.0,53.0,0.584906,,,,13.0,20.0,0.65
1630387,Iliana Rupert,1611661330,2023,Regular Season,20,,158.0,7.9,35.0,1.75,39.0,1.95,10.0,0.5,7.0,0.35,7.0,0.35,10.0,0.5,12.0,34.0,0.352941,6.0,22.0,0.272727,5.0,8.0,0.625
1641656,Laeticia Amihere,1611661330,2023,Regular Season,20,,147.0,7.35,56.0,2.8,20.0,1.0,4.0,0.2,5.0,0.25,9.0,0.45,11.0,0.55,17.0,42.0,0.404762,,1.0,,22.0,41.0,0.536585
202641,Sydney Colson,1611661319,2023,Regular Season,28,,135.0,4.821429,35.0,1.25,12.0,0.428571,22.0,0.785714,9.0,0.321429,1.0,0.035714,6.0,0.214286,12.0,27.0,0.444444,6.0,16.0,0.375,5.0,6.0,0.833333
1641665,Leigha Brown,1611661323,2023,Regular Season,25,,130.0,5.2,21.0,0.84,21.0,0.84,10.0,0.4,5.0,0.2,2.0,0.08,11.0,0.44,8.0,26.0,0.307692,1.0,10.0,0.1,4.0,6.0,0.666667
1631091,Evina Westbrook,1611661320,2023,Regular Season,18,,128.0,7.111111,20.0,1.111111,17.0,0.944444,10.0,0.555556,3.0,0.166667,3.0,0.166667,10.0,0.555556,5.0,30.0,0.166667,2.0,16.0,0.125,8.0,8.0,1.0
1641653,Ashley Joens,1611661317,2023,Regular Season,19,,128.0,6.736842,39.0,2.052632,11.0,0.578947,1.0,0.052632,3.0,0.157895,,,5.0,0.263158,13.0,36.0,0.361111,10.0,23.0,0.434783,3.0,6.0,0.5
1627643,Cyesha Goree,1611661322,2023,Regular Season,10,,116.0,11.6,39.0,3.9,12.0,1.2,1.0,0.1,3.0,0.3,1.0,0.1,4.0,0.4,15.0,32.0,0.46875,3.0,14.0,0.214286,6.0,7.0,0.857143
201911,Kristi Toliver,1611661322,2023,Regular Season,11,,99.0,9.0,40.0,3.636364,8.0,0.727273,8.0,0.727273,3.0,0.272727,,,7.0,0.636364,13.0,39.0,0.333333,10.0,28.0,0.357143,4.0,5.0,0.8
1631083,Emily Engstler,1611661324,2023,Regular Season,12,,93.0,7.75,21.0,1.75,29.0,2.416667,7.0,0.583333,5.0,0.416667,1.0,0.083333,10.0,0.833333,8.0,21.0,0.380952,2.0,7.0,0.285714,3.0,8.0,0.375
1629485,Kristine Anigwe,1611661323,2023,Regular Season,13,,89.0,6.846154,25.0,1.923077,22.0,1.692308,4.0,0.307692,3.0,0.230769,5.0,0.384615,7.0,0.538462,10.0,24.0,0.416667,,1.0,,5.0,8.0,0.625
1631029,Jasmine Dickey,1611661321,2023,Regular Season,14,,87.0,6.214286,29.0,2.071429,11.0,0.785714,1.0,0.071429,4.0,0.285714,1.0,0.071429,5.0,0.357143,13.0,34.0,0.382353,,1.0,,3.0,6.0,0.5
1641700,Liz Dixon,1611661317,2023,Regular Season,14,,78.0,5.571429,27.0,1.928571,15.0,1.071429,3.0,0.214286,,,3.0,0.214286,4.0,0.285714,10.0,19.0,0.526316,,,,7.0,8.0,0.875
1628897,Linnae Harper,1611661322,2023,Regular Season,14,,73.0,5.214286,20.0,1.428571,9.0,0.642857,4.0,0.285714,2.0,0.142857,,,4.0,0.285714,8.0,26.0,0.307692,4.0,11.0,0.363636,,,
202259,Epiphanny Prince,1611661313,2023,Regular Season,10,,71.0,7.1,18.0,1.8,6.0,0.6,8.0,0.8,2.0,0.2,1.0,0.1,7.0,0.7,6.0,15.0,0.4,3.0,10.0,0.3,3.0,3.0,1.0
1628287,Jennie Simms,1611661317,2023,Regular Season,6,,70.0,11.666667,13.0,2.166667,13.0,2.166667,3.0,0.5,2.0,0.333333,,,6.0,1.0,4.0,14.0,0.285714,,5.0,,5.0,7.0,0.714286
203822,Rebekah Gardner,1611661329,2023,Regular Season,3,,59.0,19.666667,21.0,7.0,11.0,3.666667,7.0,2.333333,6.0,2.0,1.0,0.333333,5.0,1.666667,6.0,14.0,0.428571,3.0,5.0,0.6,6.0,6.0,1.0
1641687,Victaria Saxton,1611661325,2023,Regular Season,15,,54.0,3.6,19.0,1.266667,10.0,0.666667,,,1.0,0.066667,,,6.0,0.4,6.0,18.0,0.333333,1.0,2.0,0.5,6.0,7.0,0.857143
1631002,Nia Clouden,1611661320,2023,Regular Season,5,,54.0,10.8,8.0,1.6,2.0,0.4,9.0,1.8,,,,,8.0,1.6,3.0,10.0,0.3,1.0,3.0,0.333333,1.0,2.0,0.5
1641667,Taylor Soule,1611661329,2023,Regular Season,15,,53.0,3.533333,9.0,0.6,8.0,0.533333,3.0,0.2,,,1.0,0.066667,4.0,0.266667,2.0,14.0,0.142857,,3.0,,5.0,8.0,0.625
1630441,Arella Guirantes,1611661328,2023,Regular Season,9,,47.0,5.222222,12.0,1.333333,6.0,0.666667,3.0,0.333333,1.0,0.111111,4.0,0.444444,3.0,0.333333,4.0,16.0,0.25,1.0,6.0,0.166667,3.0,5.0,0.6
1630043,Bernadett Hatar,1611661323,2023,Regular Season,6,,47.0,7.833333,12.0,2.0,9.0,1.5,1.0,0.166667,4.0,0.666667,2.0,0.333333,4.0,0.666667,6.0,16.0,0.375,,,,,,
1641670,Madi Williams,1611661317,2023,Regular Season,5,,46.0,9.2,10.0,2.0,5.0,1.0,1.0,0.2,2.0,0.4,1.0,0.2,6.0,1.2,5.0,15.0,0.333333,,3.0,,,,
1630097,Kaila Charles,1611661328,2023,Regular Season,4,,41.0,10.25,6.0,1.5,5.0,1.25,1.0,0.25,1.0,0.25,,,,,3.0,12.0,0.25,,2.0,,,,
1641671,Abby Meyers,1611661322,2023,Regular Season,9,,36.0,4.0,13.0,1.444444,4.0,0.444444,,,1.0,0.111111,2.0,0.222222,1.0,0.111111,5.0,13.0,0.384615,,4.0,,3.0,3.0,1.0
