player_id,player_id_source,player_name,player_name_key,team_id,team_id_source,team_abbreviation,team_name,team_slug,season,salary,cap_hit,salary_as_pct_cap,pct_team,salary_tier,contract_icon,contract_icon_source,source_quality,option_flag,tc_flag,draftee_flag,buyout_flag,protected_veteran_flag,protected_rookie_scale_flag,unprotected_flag,status,status_full,next_status,core_years,row_section,counts_toward_salary_total,counts_toward_player_total,counts_toward_guaranteed_salary,counts_toward_protected_veteran_total,guaranteed_salary,source_url,source_name,notes
player:aicha_coulibaly__chicago_sky,synthetic_name,Aicha Coulibaly,aichacoulibaly,1611661329,pbpstats_catalog,CHI,Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,2026,270000.0,270000.0,0.038571,0.040997,Minimum / Training Camp / Draftee Band,"Excluded from totals: likely TC/D, exact icon missing",not_available_from_prior_csv,prior_csv_inferred,False,True,False,False,False,False,False,Signed,Signed,Signed,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,
1628922,team_roster_history,Azurá Stevens,azurstevens,1611661329,pbpstats_catalog,CHI,Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,2026,1000000.0,1000000.0,0.142857,0.151841,Premium Starter,Protected Veteran (solved from team totals),solved_from_guaranteed_and_protected_veteran_totals,prior_csv_inferred,False,False,False,False,True,False,False,,,UFA,,current_roster,True,True,True,True,1000000.0,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,
202664,team_roster_history,Courtney Vandersloot,courtneyvandersloot,1611661329,pbpstats_catalog,CHI,Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,2026,750000.0,750000.0,0.107143,0.113881,High/Mid Starter,Protected Veteran (solved from team totals),solved_from_guaranteed_and_protected_veteran_totals,prior_csv_inferred,False,False,False,False,True,False,False,Signed,Signed,Signed,2019.0,current_roster,True,True,True,True,750000.0,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,
1630096,team_roster_history,DiJonai Carrington,dijonaicarrington,1611661329,pbpstats_catalog,CHI,Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,2026,650000.0,650000.0,0.092857,0.098697,High/Mid Starter,Protected Veteran (solved from team totals),solved_from_guaranteed_and_protected_veteran_totals,prior_csv_inferred,False,False,False,False,True,False,False,Signed,Signed,Signed,,current_roster,True,True,True,True,650000.0,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,
204322,team_roster_history,Elizabeth Williams,elizabethwilliams,1611661329,pbpstats_catalog,CHI,Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,2026,600000.0,600000.0,0.085714,0.091105,High/Mid Starter,Protected Veteran (solved from team totals),solved_from_guaranteed_and_protected_veteran_totals,prior_csv_inferred,False,False,False,False,True,False,False,Signed,Signed,Signed,,current_roster,True,True,True,True,600000.0,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,
player:gabriela_jaquez__chicago_sky,synthetic_name,Gabriela Jaquez,gabrielajaquez,1611661329,pbpstats_catalog,CHI,Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,2026,380219.0,380219.0,0.054317,0.057733,Low Rotation / Rookie Scale,Protected Rookie Scale / Guaranteed (solved from team totals),solved_from_guaranteed_salary_total,prior_csv_inferred,False,False,False,False,False,True,False,Signed,Signed,Signed,,current_roster,True,True,True,False,380219.0,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,
1642817,team_roster_history,Hailey Van Lith,haileyvanlith,1611661329,pbpstats_catalog,CHI,Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,2026,289133.0,289133.0,0.041305,0.043902,Minimum / Training Camp / Draftee Band,Unprotected (solved remainder),solved_remainder_after_guaranteed_total,prior_csv_inferred,False,False,False,False,False,False,True,,,RFA,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,
1642292,team_roster_history,Jacy Sheldon,jacysheldon,1611661329,pbpstats_catalog,CHI,Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,2026,402155.0,402155.0,0.057451,0.061064,Mid-Tier Rotation,Unprotected (solved remainder),solved_remainder_after_guaranteed_total,prior_csv_inferred,False,False,False,False,False,False,True,Traded,Traded,Traded,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,
player:jordan_hobbs__chicago_sky,synthetic_name,Jordan Hobbs,jordanhobbs,1611661329,pbpstats_catalog,CHI,Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,2026,270000.0,270000.0,0.038571,0.040997,Minimum / Training Camp / Draftee Band,"Excluded from totals: likely TC/D, exact icon missing",not_available_from_prior_csv,prior_csv_inferred,False,True,False,False,False,False,False,,,Reserved,,current_roster,False,False,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,
1642289,team_roster_history,Kamilla Cardoso,kamillacardoso,1611661329,pbpstats_catalog,CHI,Chicago Sky,chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b,2026,461171.0,461171.0,0.065882,0.070025,Mid-Tier Rotation,Unprotected (solved remainder),solved_remainder_after_guaranteed_total,prior_csv_inferred,False,False,False,False,False,False,True,,,RFA,,current_roster,True,True,False,False,,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/chicago-sky-11eaecc7-355f-1c4a-b611-2362f5011b0b/,Her Hoop Stats WNBA Salary Cap Database,
